observation,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
8490,380000,4,2.5,1,0,0,4,7,1090,1958,0,47.4952,-122.178,1330,8249
8491,336500,3,2,1,0,0,3,7,0,1994,0,47.3924,-122.192,2320,8709
8492,360000,3,2.25,1,0,0,3,7,840,1983,0,47.4537,-122.211,2250,9682
8493,911100,4,3.25,2,0,0,5,8,0,1924,0,47.7596,-122.275,2580,28707
8494,249900,2,1,1,0,0,3,6,0,1944,0,47.5271,-122.375,990,7560
8495,175000,4,1,1,0,0,3,7,0,1962,0,47.5008,-122.333,1210,8291
8496,549950,3,2.5,3,0,3,3,9,0,1988,0,47.5734,-122.375,2270,5000
8497,225000,3,1.75,1,0,0,4,6,0,1945,0,47.6774,-122.164,1580,14250
8498,270000,3,1.75,1,0,0,4,6,0,1945,0,47.6774,-122.164,1580,14250
8499,400000,3,2.25,2,0,0,3,8,0,1980,0,47.7376,-122.242,1720,11778
8500,299800,2,1,1,0,0,4,6,0,1925,0,47.5303,-122.288,1430,5320
8501,555000,3,2.5,2,0,0,4,8,0,1989,0,47.53,-122.172,2540,9496
8502,230000,3,2.5,2,0,0,3,8,0,1988,0,47.4818,-122.231,1930,7252
8503,360000,4,2.5,2,0,0,3,9,0,2002,0,47.3304,-122.179,2810,6824
8504,415000,2,1,1,0,0,3,7,0,1910,1970,47.6575,-122.402,1880,6000
8505,355000,4,1.75,1,0,0,4,9,500,1976,0,47.3165,-122.382,2350,8200
8506,635000,4,2.5,2,0,0,3,8,0,1997,0,47.6343,-121.969,2500,29761
8507,353000,5,2.75,1,0,0,5,7,1030,1978,0,47.5271,-122.274,1340,6837
8508,999000,7,4,1,0,0,3,9,0,1957,2005,47.6029,-122.147,2390,12054
8509,265000,3,1.5,1,0,0,4,7,510,1967,0,47.3375,-122.291,1320,7875
8510,250000,4,1.75,1,0,0,4,7,0,1959,0,47.6131,-122.123,1500,8250
8511,225000,2,1,1,0,0,3,7,0,1951,0,47.7497,-122.313,1170,7615
8512,553000,2,1,1,0,0,3,7,0,1944,0,47.6883,-122.395,1280,5000
8513,565000,5,2.5,1,0,0,3,7,1250,1961,0,47.6141,-122.116,1960,9880
8514,312000,2,1,1,0,0,3,6,190,1907,0,47.5503,-122.283,1660,5150
8515,475000,3,2.5,2,0,0,3,9,0,1991,0,47.7035,-121.894,2630,210394
8516,320000,4,2.75,1,0,0,3,8,810,1992,0,47.266,-122.307,2260,7750
8517,453000,3,2,1,0,0,4,7,0,1964,0,47.7206,-122.197,1890,11100
8518,320000,3,1,1,0,0,4,6,0,1910,0,47.5518,-122.279,1250,4120
8519,610000,4,2.75,1,0,2,3,8,1200,1947,0,47.5882,-122.29,2610,6000
8520,385000,3,1.5,1,0,0,4,8,0,1959,0,47.7623,-122.256,1960,10469
8521,215000,3,1.75,1,0,0,4,6,0,1983,0,47.2666,-122.254,1310,8025
8522,215000,4,1.5,1.5,0,0,5,8,0,1920,0,47.2077,-121.993,1680,5800
8523,415000,3,2.5,2,0,0,3,7,0,2003,0,47.7767,-122.239,2000,4394
8524,350000,1,1,1,0,0,3,6,0,1947,0,47.7019,-122.311,1830,6380
8525,395000,1,1,1,0,0,3,6,0,1947,0,47.7019,-122.311,1830,6380
8526,898000,2,1.75,1,0,0,4,7,0,1963,0,47.6246,-122.199,2280,9869
8527,480000,3,2.5,2,0,0,3,8,0,2006,0,47.437,-122.207,3010,5267
8528,1.24E+06,3,2.5,3,0,3,3,9,790,2007,0,47.6264,-122.364,1640,1369
8529,599000,4,2.5,2,0,0,3,8,0,1989,0,47.7647,-122.019,1590,217800
8530,770000,4,3,2,0,0,3,9,0,1999,0,47.6123,-122.007,2780,8165
8531,1.21E+06,3,2.25,2,0,0,4,8,0,1980,0,47.6477,-122.216,2470,12005
8532,1.59E+06,4,2.25,1,0,0,4,9,1160,1953,0,47.6182,-122.215,2300,12150
8533,880000,3,2,1,0,0,4,8,0,1989,0,47.7489,-122.123,2860,43560
8534,332000,3,2,1,0,0,3,6,0,1942,2014,47.4683,-122.348,1050,7620
8535,445000,3,1.75,1,0,0,3,7,0,1966,0,47.6289,-122.119,1810,7590
8536,849000,4,2.75,2,0,0,3,10,0,2004,0,47.4299,-121.998,2451,209523
8537,752000,4,1.5,1.5,0,0,3,7,0,1903,0,47.6233,-122.319,1670,2970
8538,450000,9,7.5,2,0,0,3,7,0,1996,0,47.5923,-122.301,1448,3866
8539,420000,3,1,1,0,0,3,7,0,1955,0,47.5705,-122.398,1480,5250
8540,330000,4,2.5,2,0,0,3,8,0,1997,0,47.3287,-122.167,1850,6181
8541,409000,3,1.75,1,0,0,4,8,0,1972,0,47.7163,-122.333,1990,8812
8542,350000,5,1.75,1,0,0,4,7,1150,1968,0,47.4768,-122.155,1690,10010
8543,570000,4,2.5,1,0,0,3,8,0,1994,0,47.7125,-121.916,2200,46924
8544,315000,3,1,1,0,0,3,7,0,1982,0,47.7652,-122.31,1320,7090
8545,224000,2,1,1,0,0,3,6,90,1930,2013,47.4935,-122.316,1350,15000
8546,293550,4,1.75,1,0,0,3,7,750,1965,0,47.4939,-122.297,1730,11337
8547,350000,4,2.75,1.5,0,0,3,6,960,1966,0,47.5732,-122.305,1260,3175
8548,1.11E+06,4,2.5,2,0,3,3,10,0,1988,0,47.5655,-122.114,2870,11779
8549,442500,4,2.5,2,0,0,3,7,0,1997,0,47.7522,-122.338,2350,8310
8550,616500,3,2.5,1,0,0,3,9,340,1992,0,47.4453,-121.98,3240,123275
8551,506400,3,2.5,1,0,0,3,8,400,1989,0,47.5329,-122.173,2430,8809
8552,324000,3,2.25,2,0,0,3,7,0,2001,0,47.7373,-121.966,1620,4621
8553,169000,3,1.5,1.5,0,0,4,6,0,1931,0,47.2021,-121.996,1400,6450
8554,595000,3,2,1,0,0,4,7,730,1928,0,47.6859,-122.37,1250,4000
8555,299900,3,2.5,2,0,0,3,7,0,2002,0,47.3344,-122.174,2760,6537
8556,332000,3,2.25,1,0,0,3,7,890,1977,0,47.4653,-122.176,2150,7455
8557,432000,4,1.75,1,0,0,3,7,810,1978,0,47.7341,-122.2,1850,8400
8558,510000,4,2.75,1,0,2,3,9,990,1996,0,47.4005,-122.312,3050,10454
8559,270000,3,2.5,2,0,0,4,7,0,1986,0,47.3511,-122.169,1720,7200
8560,750000,5,2.5,2,0,4,3,11,0,1986,0,47.6142,-122.065,3390,17003
8561,509250,2,1.5,1,0,0,3,7,550,1914,2007,47.6684,-122.323,1000,3780
8562,189000,3,1,1,0,0,5,6,0,1969,0,47.3677,-122.078,1010,5200
8563,726500,4,2.5,2,0,0,3,8,0,1999,0,47.6886,-122.388,1710,4550
8564,287000,3,2,1.5,0,0,5,7,0,1933,0,47.4839,-122.302,1480,9670
8565,679000,4,3.5,2,0,0,3,9,0,2004,0,47.3534,-121.992,3580,49223
8566,316000,3,2.25,1,0,0,3,8,560,1987,0,47.4202,-122.204,2130,9477
8567,498000,4,2.5,2,0,0,4,8,0,1992,0,47.6454,-121.902,2640,21886
8568,448000,4,1.75,1,0,0,3,7,1080,1979,0,47.7572,-122.147,2320,8450
8569,535000,2,1,1,0,0,3,7,0,1951,0,47.6774,-122.284,2080,7020
8570,560000,4,3,2,0,1,3,10,0,1990,0,47.334,-122.332,3200,9375
8571,437850,4,2.25,1,0,0,4,8,1060,1975,0,47.5623,-122.175,2470,10290
8572,435000,4,2.75,2,0,0,4,8,550,1983,0,47.347,-122.087,2780,36036
8573,510000,4,2.5,2,0,0,3,8,0,1998,0,47.7717,-122.27,2320,8031
8574,520000,3,2.5,2,0,0,4,8,0,1980,0,47.4996,-122.146,2770,21407
8575,509000,2,1.5,2,0,0,3,8,0,1989,0,47.6092,-122.146,1840,3576
8576,575000,3,1,1,0,0,3,6,0,1905,0,47.5767,-122.408,1490,2467
8577,365000,4,2.5,1,0,0,5,7,700,1969,0,47.5067,-122.16,1980,7560
8578,795000,3,2,1,0,1,5,9,920,1979,0,47.7074,-122.246,2955,17859
8579,285000,3,2.5,2,0,0,3,7,0,2005,0,47.3986,-122.163,2190,4060
8580,955000,3,2.25,2,0,0,3,10,300,1969,0,47.6456,-122.173,3910,43560
8581,775000,4,2.5,2,0,4,3,8,830,1955,1987,47.7704,-122.386,2880,7440
8582,400000,4,3,2,0,0,4,7,0,1997,0,47.5691,-122.292,1670,5161
8583,570000,4,2.5,2,0,0,3,9,0,1991,0,47.738,-122.221,2660,8717
8584,955990,5,3.25,2,0,0,3,9,0,2014,0,47.6843,-122.016,3950,6723
8585,1.15E+06,3,2.25,1,0,0,3,10,990,2006,0,47.6077,-122.158,2770,21512
8586,459950,4,2,1,0,0,4,9,640,1979,0,47.3818,-122.165,2550,13144
8587,245000,2,1.75,1,0,0,3,6,0,1942,0,47.5033,-122.359,1100,8382
8588,281000,3,1.5,3,0,0,3,7,0,2003,0,47.7162,-122.293,1420,1422
8589,205000,3,0.75,1,0,0,3,4,0,1942,0,47.5661,-121.887,950,10500
8590,290000,3,1.75,1,0,0,4,7,0,1968,0,47.398,-121.964,1580,18618
8591,635000,4,2.5,1,0,0,5,8,0,1954,0,47.7107,-122.289,1390,7928
8592,310000,1,1,1,0,0,2,5,0,1918,0,47.5517,-122.385,1530,6000
8593,470000,4,2,1,0,0,3,7,670,1906,0,47.6088,-122.293,1560,3706
8594,600000,2,2.5,2,0,0,3,10,0,1990,0,47.7525,-122.205,3080,13594
8595,279000,4,2,1,0,0,3,7,0,1969,2003,47.3231,-122.103,1520,10125
8596,538500,3,3.5,2,0,0,3,8,0,2000,0,47.536,-121.877,2420,4205
8597,594950,4,2.5,2,0,0,3,9,0,1989,0,47.6295,-122.042,2720,10759
8598,533050,2,1,1,0,0,3,5,0,1953,0,47.3752,-122.11,2050,48351
8599,510000,3,1.75,1,0,0,3,7,0,1974,0,47.6723,-122.169,2040,7810
8600,360000,4,2.25,1,0,0,4,7,1200,1974,0,47.4371,-122.166,1900,7350
8601,435000,2,1,1,0,0,3,7,560,1960,0,47.6992,-122.309,1300,6947
8602,559000,3,1.75,1,0,0,3,8,0,1967,0,47.6837,-122.284,1880,6000
8603,645000,2,1.5,1.5,0,1,4,8,0,1991,0,47.4022,-122.464,2142,29375
8604,340000,2,1,1,0,0,4,6,640,1919,0,47.5341,-122.279,1630,15884
8605,565000,4,2.5,2,0,0,3,9,0,2001,0,47.7354,-121.974,2920,7700
8606,575700,3,1.75,1,0,0,3,7,250,1941,0,47.6978,-122.316,1730,6131
8607,1.01E+06,3,3.25,2,0,2,3,10,580,2006,0,47.637,-122.341,1840,2890
8608,540500,3,2,1,0,0,3,8,480,1996,0,47.4133,-122.006,2200,72055
8609,265000,5,4,1,0,0,5,7,500,1954,0,47.456,-122.292,1220,8832
8610,699950,4,2,1,0,1,5,7,890,1941,0,47.7058,-122.278,2390,7830
8611,355000,1,1.75,1,0,0,4,4,200,1946,0,47.4756,-122.09,2020,23958
8612,381000,3,1.5,1,0,0,3,7,0,1954,0,47.746,-122.294,1470,11407
8613,564000,5,2.25,1,0,2,3,8,920,1962,0,47.6969,-122.31,1720,6670
8614,114975,2,1,1,0,0,3,6,0,1942,0,47.506,-122.335,980,6957
8615,325000,1,0.75,1,0,0,2,4,0,1953,0,47.5077,-122.357,1190,8636
8616,299990,2,1,1,0,3,4,7,0,1953,0,47.2077,-122.016,1660,46119
8617,751000,5,2.75,2,0,0,3,9,0,2006,0,47.707,-122.102,3150,6442
8618,425000,3,2.25,2,0,0,3,8,0,1984,0,47.542,-122.184,1800,8140
8619,665000,3,1.75,1,0,2,3,8,1140,1947,0,47.5834,-122.29,3010,5000
8620,833450,5,4,2,0,4,3,9,1130,1996,0,47.4992,-122.06,2670,115434
8621,575000,7,1.5,1.5,0,0,4,8,350,1948,0,47.7121,-122.332,2030,9000
8622,190000,3,1.75,1,0,0,4,7,0,1967,0,47.473,-122.149,1590,10183
8623,314950,3,1.75,1,0,0,4,7,0,1967,0,47.473,-122.149,1590,10183
8624,601150,2,2,1,0,0,5,7,540,1906,0,47.6871,-122.334,1260,5160
8625,315000,2,1,1,0,0,3,7,0,1948,0,47.508,-122.378,1200,8308
8626,545000,2,1.5,1,0,0,4,7,1060,1954,0,47.5017,-122.377,1490,8100
8627,565000,4,2.25,2,0,0,4,8,0,1979,0,47.5614,-122.082,2220,8252
8628,175000,3,1,1,0,0,3,7,0,1954,0,47.49,-122.22,1440,10994
8629,530000,3,2,2.5,0,0,3,8,0,1987,0,47.6009,-122.158,2030,20037
8630,4.49E+06,4,3,2,0,0,3,12,0,2001,0,47.6208,-122.219,3720,14592
8631,430000,3,1.75,1,0,0,4,8,300,1960,0,47.7588,-122.36,2210,7700
8632,225000,3,1.75,1,0,0,4,7,0,1981,0,47.3683,-122.087,1220,7803
8633,312000,5,4,2,0,0,4,7,950,1937,0,47.5003,-122.306,1360,8000
8634,380000,3,1,1,0,0,3,7,0,1951,0,47.7013,-122.373,1760,7606
8635,222200,2,1,1,0,0,3,7,0,1953,0,47.4402,-122.333,1620,10959
8636,1.44E+06,5,3.5,2,0,0,3,10,0,2006,0,47.5736,-122.212,1900,8000
8637,329950,4,2.5,2,0,0,3,7,0,2002,0,47.3795,-122.022,2370,5506
8638,995000,3,2.5,1,0,0,3,10,0,1992,0,47.6999,-122.391,2410,5250
8639,929950,3,3.5,2,0,0,3,11,0,1993,0,47.5525,-122.098,3620,10989
8640,692000,4,2.5,1,0,0,3,10,0,1987,0,47.6411,-122.065,2700,10441
8641,402000,2,1,1,0,0,5,6,0,1911,0,47.6655,-122.371,1290,2475
8642,510000,3,1.75,1,0,0,4,7,580,1962,0,47.6052,-122.044,2540,58806
8643,249000,3,1,1,0,0,4,7,0,1959,0,47.4043,-122.202,1050,8498
8644,244900,3,1.5,1,0,0,4,7,0,1966,0,47.4143,-122.206,1360,9750
8645,289900,3,1,1,0,0,3,6,0,1944,0,47.4947,-122.238,1180,7068
8646,552500,4,1,1,0,0,4,7,390,1939,0,47.5093,-122.387,1570,7980
8647,760000,4,2.5,2,0,0,3,8,0,1984,0,47.7657,-122.028,3030,144696
8648,440000,2,2.75,2,0,0,3,7,350,2006,0,47.6405,-122.324,2090,4125
8649,286000,3,1.75,1,0,0,3,7,680,1954,0,47.4997,-122.326,1520,21141
8650,260000,3,1,1,0,0,3,6,400,1950,0,47.519,-122.352,940,4440
8651,355000,2,2.25,2,0,0,3,8,0,1985,0,47.7689,-122.241,1390,10310
8652,318000,3,1.75,1,0,0,4,8,0,1959,0,47.3365,-122.319,2120,13243
8653,255000,2,1,1,0,0,3,7,0,1952,0,47.5095,-122.313,2100,28400
8654,139000,3,1,1,0,0,3,7,0,1978,0,47.3003,-122.27,1530,18694
8655,485000,4,2.25,2,0,0,5,7,0,1976,0,47.7319,-122.204,1460,7274
8656,549950,3,1.75,2,0,0,3,8,490,1995,0,47.6991,-121.947,2700,438213
8657,588000,3,1.5,1.5,0,0,4,8,0,1916,0,47.662,-122.349,1380,3333
8658,975000,3,2.5,1.5,0,0,5,8,1100,1950,0,47.6772,-122.296,1890,5814
8659,402000,3,2,2,0,0,3,8,0,2005,0,47.5479,-121.998,1540,1827
8660,245000,3,1,1,0,0,3,7,0,1959,0,47.5131,-122.334,1200,6250
8661,445000,3,1.75,1.5,0,3,3,8,0,1976,0,47.4137,-122.439,1890,40180
8662,195000,3,1.75,1,0,0,3,7,0,1991,0,47.2016,-122.006,1650,8844
8663,385000,5,2,1,0,0,3,7,1060,1962,0,47.7754,-122.291,2000,12000
8664,450000,3,1.5,1,0,0,4,7,520,1955,0,47.5659,-122.141,1520,9830
8665,1.09E+06,4,2.5,2,0,0,3,9,0,2004,0,47.666,-122.201,1160,6837
8666,396675,2,1,2,0,0,4,6,0,1945,0,47.5357,-122.368,1180,6250
8667,242000,5,2.25,1,0,0,3,7,1170,1951,0,47.448,-122.28,1650,10125
8668,380000,3,1.75,1,0,0,4,6,0,1943,0,47.4996,-121.778,1300,11596
8669,496000,2,1,2,0,0,4,7,0,1941,1973,47.68,-122.304,1810,4635
8670,399950,3,2.5,2,0,0,5,7,0,1980,0,47.723,-122.162,1400,4441
8671,895000,4,2.5,2,0,0,3,9,0,1998,0,47.6747,-122.191,2440,7072
8672,690000,3,2,2,0,3,3,8,800,1926,1989,47.5433,-122.384,2000,6149
8673,270000,3,1.5,2,0,0,3,7,0,1927,0,47.7527,-122.306,1610,9107
8674,349900,3,2,1,0,0,5,7,1210,1949,0,47.4511,-121.976,2650,88426
8675,454280,3,2.5,2,0,0,3,8,300,2004,0,47.5464,-121.999,1470,1583
8676,390000,3,2.5,1,0,0,3,6,0,1992,0,47.7432,-122.076,1410,12474
8677,275000,3,1.75,1,0,0,3,8,0,1983,0,47.3124,-122.345,2170,7992
8678,300000,4,2.5,2,0,0,3,8,0,1990,0,47.3093,-122.345,2410,8775
8679,700000,3,1.75,1,0,0,5,7,650,1940,0,47.6474,-122.402,1700,6000
8680,520000,3,1.75,1,0,0,3,7,800,1950,0,47.6883,-122.3,1680,6270
8681,715000,3,2.5,2,0,0,3,9,0,1987,0,47.6495,-122.042,3010,35435
8682,404000,3,2.5,2,0,0,3,8,0,2006,0,47.3515,-121.999,2370,4348
8683,490500,3,2,2,0,0,3,7,1030,1998,0,47.7599,-122.214,2280,14025
8684,1.49E+06,6,2.75,2,0,3,3,10,1750,1964,2015,47.5462,-122.265,3530,7314
8685,557800,4,1.75,1,0,0,5,7,0,1944,0,47.6567,-122.399,1550,6000
8686,571000,4,2.25,1,0,2,4,8,740,1959,0,47.4434,-122.343,2320,9900
8687,410000,4,2.5,2,0,0,3,9,0,2006,0,47.3533,-122.027,3010,4916
8688,225000,3,1.5,1,0,0,4,7,0,1971,0,47.5294,-122.285,1670,5589
8689,700000,4,2.5,2,0,0,3,9,0,2004,0,47.7047,-122.128,2660,5238
8690,500000,3,1,1.5,0,0,3,7,0,1905,1985,47.6857,-122.348,1590,4500
8691,536500,2,2,1,0,0,4,7,680,1925,0,47.6727,-122.396,1440,5000
8692,330000,3,2.5,1,0,0,4,8,460,1980,0,47.184,-121.959,2050,21255
8693,249950,3,1.75,1,0,0,5,7,0,1976,0,47.3659,-122.113,1710,8470
8694,249000,4,1.75,1.5,0,0,5,7,0,1943,0,47.4538,-122.288,1390,8410
8695,249000,3,1.75,1.5,0,0,5,6,0,1909,0,47.3769,-122.234,1110,6000
8696,780000,4,1.75,1,0,0,3,7,1090,1950,0,47.584,-122.195,2440,9195
8697,1.20E+06,4,2.5,2,0,0,3,9,0,2004,0,47.6725,-122.327,1810,4500
8698,434500,3,1.75,1,0,0,3,7,820,1975,0,47.735,-122.174,1870,7877
8699,590000,4,2,1,0,0,3,8,0,2002,0,47.2725,-121.929,1910,129373
8700,417200,2,1,1,0,0,3,6,0,1910,0,47.6742,-122.396,1490,5000
8701,649990,4,2.25,2,0,0,3,9,0,1976,0,47.6408,-122.058,2590,11900
8702,506000,2,1,1,0,0,4,7,100,1926,0,47.6721,-122.395,1570,3741
8703,348000,3,2.5,2,0,0,3,7,0,1999,0,47.4317,-122.328,1730,5523
8704,301000,4,2.5,2,0,0,3,9,0,1998,0,47.4045,-122.208,2810,6180
8705,427550,2,1,1,0,0,3,7,0,1940,0,47.6848,-122.386,1150,4000
8706,361000,3,1,1.5,0,0,3,7,0,1951,0,47.7444,-122.294,1880,11407
8707,460000,2,2.5,1,0,0,5,7,900,1946,0,47.701,-122.305,1260,6960
8708,958000,4,3.5,2,0,2,3,8,0,1984,2011,47.625,-122.3,1700,4736
8709,445000,5,1.75,1.5,0,0,5,7,1120,1911,0,47.5445,-122.321,1410,4800
8710,373000,3,2.5,2,0,0,3,7,0,1999,0,47.7623,-122.161,1510,3770
8711,525000,4,2.25,1,0,0,4,8,910,1977,0,47.7351,-122.199,1890,8250
8712,364988,3,2.5,2,0,0,3,9,0,1997,0,47.2848,-122.345,2850,9435
8713,324000,2,1,1,0,0,4,7,0,1941,0,47.7256,-122.361,1410,8370
8714,625000,4,3,1,0,0,5,8,860,1960,0,47.5514,-122.268,2020,5627
8715,237500,3,1.75,1,0,0,3,7,0,1980,0,47.1967,-121.998,1130,7553
8716,429300,6,2.25,1,0,0,4,8,1200,1965,0,47.7188,-122.185,1730,8550
8717,155000,3,1,1,0,0,2,7,220,1949,0,47.5292,-122.323,1130,6250
8718,614000,4,2.75,1.5,0,2,4,8,980,1940,0,47.7248,-122.365,2720,8160
8719,650000,3,2.5,2,0,0,3,9,0,2014,0,47.7194,-122.199,2590,4382
8720,625000,3,2,1,0,0,4,7,0,1986,0,47.5825,-122.189,2470,13594
8721,587100,3,2.25,1,0,0,4,8,0,1961,0,47.6921,-122.386,2130,7035
8722,380000,4,2.5,2,0,0,3,8,0,1991,0,47.3117,-122.083,2410,42193
8723,479500,2,1,1,0,0,3,6,200,1917,0,47.5598,-122.266,1970,5760
8724,382888,1,1,1,0,0,3,6,0,1900,0,47.6746,-122.326,980,3570
8725,540000,4,4.25,2,0,0,3,7,0,1940,2003,47.5849,-122.384,1920,5750
8726,691000,4,2.75,1,0,0,3,8,850,1972,0,47.6477,-122.197,2550,9534
8727,760500,3,2,1,0,0,5,7,860,1912,0,47.6572,-122.333,1710,4000
8728,685000,4,2.5,2,0,0,3,9,0,2006,0,47.5431,-121.886,3550,8583
8729,199129,3,1,1,0,0,4,6,0,1955,0,47.295,-122.275,1290,18287
8730,335000,3,3,2,0,0,3,9,0,1988,0,47.3058,-122.348,2390,7700
8731,305100,3,2,1,0,0,4,8,0,1974,0,47.4365,-122.106,2780,23789
8732,830000,4,2.25,1,0,0,4,9,0,1959,0,47.6387,-122.174,2480,10143
8733,810000,3,2.5,2,0,0,3,10,0,1993,0,47.5535,-122.115,3140,10008
8734,500000,3,2.25,1,0,0,3,8,260,1988,0,47.6225,-122.038,1440,13963
8735,490000,3,1.75,1,0,2,4,7,960,1947,0,47.5583,-122.38,1190,5405
8736,490000,2,1.75,2,0,0,3,7,0,1912,0,47.5862,-122.387,1340,2875
8737,272000,4,1.75,1,0,0,4,7,360,1960,0,47.4128,-122.323,1800,11960
8738,280000,3,2.25,2,0,0,4,7,0,1979,0,47.3913,-122.191,1890,7455
8739,233000,3,1,1.5,0,0,3,7,0,1955,0,47.7474,-122.327,1490,6180
8740,275000,3,1,1,0,0,4,7,0,1952,0,47.7579,-122.33,1200,7210
8741,375000,3,3.25,2,0,2,3,9,650,1991,0,47.3895,-122.221,2030,7725
8742,445000,3,2.75,2,0,0,3,8,0,2004,0,47.776,-122.169,2190,3963
8743,437500,3,2.5,3,0,0,3,8,0,2002,0,47.6706,-122.381,1360,1250
8744,426250,4,1,1.5,0,0,4,7,100,1905,0,47.5261,-122.266,1430,6000
8745,358000,3,1.5,1,0,0,4,7,0,1967,0,47.5317,-121.834,1560,11700
8746,1.18E+06,4,3.5,2,0,0,3,11,0,2003,0,47.6746,-122.018,3330,60137
8747,305000,2,1,1,0,0,3,5,0,1939,0,47.5322,-122.033,1620,6000
8748,415000,2,1.75,1,0,0,3,8,0,2004,0,47.7182,-122.034,1350,4236
8749,520000,11,3,2,0,0,3,7,600,1918,1999,47.556,-122.363,1420,4960
8750,733000,4,3.5,2,0,0,3,9,0,2003,0,47.6007,-121.974,2950,5425
8751,411500,3,1,1,0,0,4,7,0,1954,0,47.7362,-122.333,1570,8162
8752,540000,3,1.75,1.5,0,0,4,6,520,1909,0,47.7096,-122.219,1850,9351
8753,270500,3,1.5,1,0,0,4,7,300,1960,0,47.3715,-122.29,1400,8712
8754,422250,2,1.5,2,0,0,3,8,80,1998,0,47.6741,-122.375,1390,1256
8755,655000,5,3.25,2,0,0,5,9,0,1977,0,47.7672,-122.292,2290,9082
8756,1.20E+06,5,3.25,2,0,3,3,11,1300,2006,0,47.5373,-122.07,4042,8321
8757,550000,3,2.5,2.5,0,0,3,9,0,1990,0,47.2492,-121.975,2360,326097
8758,460000,2,2.25,2,0,0,3,8,210,2004,0,47.6191,-122.301,1270,1370
8759,159075,4,1.5,1,0,0,3,6,790,1944,0,47.4971,-122.24,1320,6499
8760,470000,2,1,1.5,0,0,4,6,0,1908,0,47.6801,-122.354,1580,4000
8761,235000,2,1,1,0,0,3,6,0,1939,0,47.5558,-122.31,1530,6900
8762,309950,2,1.5,1,0,0,4,7,0,1961,0,47.4419,-122.27,1590,9368
8763,433000,4,1.75,1,0,0,4,7,820,1966,0,47.5728,-122.125,1910,11100
8764,895000,3,2.5,1,0,3,3,8,1100,1967,0,47.5644,-122.153,2490,10000
8765,291000,3,1.5,1,0,0,4,7,720,1967,0,47.3796,-122.102,2170,82764
8766,835000,3,2.5,2,0,0,3,9,0,1988,0,47.6371,-122.094,2760,16200
8767,640000,2,1,1,0,0,3,7,160,1936,0,47.6372,-122.392,1540,4000
8768,438000,3,2.25,1,0,0,3,8,1000,1965,0,47.5715,-122.124,2340,13600
8769,540000,4,2.5,2,0,0,3,8,0,2005,0,47.4865,-122.142,2830,7620
8770,325000,4,2.5,1,0,0,3,7,1000,1993,0,47.4962,-122.349,1260,8404
8771,380000,4,1.75,1.5,0,0,5,7,900,1924,0,47.5122,-122.186,1410,7465
8772,510000,2,1,1,0,0,3,7,460,1947,0,47.6696,-122.267,1710,6200
8773,380000,4,2.5,2,0,0,3,8,0,2004,0,47.3497,-122.044,2320,6035
8774,825000,4,2.5,1,0,0,4,8,1100,1973,0,47.5657,-122.149,2800,9800
8775,880000,4,3.25,2,0,0,4,9,0,1996,0,47.7615,-122.041,3100,50755
8776,1.80E+06,3,3,2,1,4,4,10,420,1933,1989,47.5466,-122.197,3140,11949
8777,790000,3,1,1.5,0,0,3,7,0,1930,0,47.6951,-122.319,1630,6380
8778,287000,2,1.5,1,0,0,4,6,0,1942,0,47.5225,-122.351,790,4346
8779,509000,3,3,1.5,0,0,3,7,560,1913,0,47.5451,-122.284,1638,4500
8780,270000,3,2.25,1,0,0,3,7,400,1965,0,47.4571,-122.272,2020,9110
8781,210000,3,2,1,0,0,3,6,0,1949,0,47.4852,-122.343,1460,9240
8782,415000,3,1,1.5,0,0,5,8,0,1930,0,47.7686,-122.348,2010,8291
8783,550000,3,2.5,1,0,3,5,9,1350,1985,0,47.3716,-122.321,2020,18211
8784,1.25E+06,4,2.5,1,0,3,3,10,890,1957,0,47.6406,-122.412,3790,5500
8785,499950,3,1,1,0,0,3,7,750,1955,0,47.5771,-122.391,1650,5750
8786,659000,3,1.5,2,0,0,3,8,0,1907,0,47.6138,-122.299,1590,3600
8787,265000,2,1.5,2,0,0,3,7,0,1990,0,47.7698,-121.896,1440,19544
8788,492000,4,3.75,2,0,2,4,8,740,1994,0,47.4861,-121.804,2370,11248
8789,715000,4,2.5,1,0,0,3,8,1200,1958,0,47.5731,-122.212,2450,8000
8790,175000,2,1,1.5,0,0,3,6,0,1925,0,47.4824,-122.274,1210,6926
8791,975000,4,3.5,2,0,0,3,9,700,2011,0,47.5932,-122.159,3200,5820
8792,306950,1,1,1,0,0,4,5,0,1945,0,47.6992,-122.364,1630,5667
8793,630000,4,2,1.5,0,0,4,7,1010,1916,0,47.5686,-122.392,1500,5750
8794,367500,3,1,1,0,0,5,7,0,1969,0,47.5351,-122.174,1780,8792
8795,699950,3,3.25,1,0,1,4,8,800,1977,0,47.53,-122.388,2070,5600
8796,1.00E+06,3,3,2,0,0,3,9,660,1909,1991,47.6155,-122.29,1910,4000
8797,285000,4,2.5,2,0,0,3,8,0,2007,0,47.2874,-122.283,2434,4400
8798,215000,2,1.5,2,0,0,3,7,120,2004,0,47.534,-122.364,1560,1314
8799,1.05E+06,4,2.5,2,0,0,3,11,0,2001,0,47.5188,-122.151,3520,11914
8800,1.37E+06,4,2.75,1,0,4,5,10,1760,1962,0,47.5627,-122.156,2900,8605
