bathrooms,floors,waterfront,view,condition_3,condition_4,condition_5,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,basement,renovated,yr_built,sqft_living15,logSqftLot15
2.25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1909,1880,8.0063675677
2.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1962,2190,9.2153279135
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1918,1660,8.3617082886
2.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,2740,9.0744060947
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2930,8.4763711969
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1972,1610,8.8832242303
0.75,1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1949,1560,9.0598662586
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1916,1470,8.2427563457
1.75,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,1270,8.794824928
2.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1980,1480,9.222762892
3.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2008,1810,8.4217830066
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1950,1320,8.8065738205
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1977,1630,9.210440367
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1990,1770,8.4118326758
0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1956,1550,9.2779990204
1.75,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1961,2270,9.0825070005
3.5,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1965,4240,9.8336014251
2.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1978,2090,9.268514936
3.75,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2005,3860,9.4572004499
1,1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1907,840,8.0163178985
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1984,2460,9.1188827615
2.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1978,2720,9.5741498048
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1908,1230,7.841885929
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1953,2390,9.5219342645
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1986,2140,9.0802316866
2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2006,1370,7.1996783457
1.75,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1970,1970,9.8465467621
2.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1969,1940,9.0312137061
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1941,1550,7.4702241359
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1950,1520,8.6943346882
3.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,1670,8.732788325
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1976,1650,9.0687768077
2.25,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1937,4510,9.1321625909
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1925,1260,8.2940496401
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1976,1900,8.9226582995
1,1.5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1910,1420,8.2940496401
1.75,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1944,1680,9.1926854367
2.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1968,1770,8.8832242303
2.5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1930,1690,8.5075468144
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,2650,8.732304571
1.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2004,1360,7.3051882154
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1540,8.8836402325
3.25,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,3830,8.7806337995
4.25,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,3230,8.880307359
2.75,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1914,2460,8.2940496401
2.5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1993,2000,8.9111253837
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1925,980,8.6995147482
2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1957,1950,9.2466723012
2.5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2002,1430,7.3330230144
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1957,1990,9.6803440012
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1902,1940,8.3663703017
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,2580,8.2890370983
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,3270,10.463131911
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1935,2200,9.3544407159
3.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,2740,9.7537687043
2.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1959,2170,9.6518802242
1.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1917,1360,8.4606228399
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1967,1670,9.1187731785
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,2760,9.0598662586
2.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1956,1460,9.152393412
2.5,1.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,3810,10.468261443
2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1987,2580,9.0149335756
2.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1967,2070,9.0938065557
2.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1977,1650,9.0076120054
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1987,1710,8.5171931914
1.75,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1953,2560,9.185022564
2.75,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1922,1420,8.2940496401
3.75,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1984,2980,10.677223446
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,2810,9.2335684981
3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1981,2380,9.1704554383
3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1977,2540,9.0825070005
2.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1958,1240,8.853665428
2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1954,1620,8.4226627076
2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1948,1500,8.4763711969
1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1985,1200,9.6566274746
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1976,2570,8.9489756078
2.75,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1959,1700,9.6404980927
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1977,1720,9.1677459743
2.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1620,8.0605400465
2.25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1980,2180,8.9016389323
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1969,1390,9.1695183775
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1968,1800,9.0825070005
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,2280,8.4118326758
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,2890,9.1077537832
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1918,960,8.4763711969
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1959,1880,9.8833868808
2.75,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,2920,8.41294317
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1939,2410,8.3428398043
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1993,1580,8.1889668636
2,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1918,1950,8.4763711969
2.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1961,2020,9.0179684793
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,3100,8.6876108437
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2006,2060,8.5932278777
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1967,1880,8.9580254434
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2002,2610,8.4701015839
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1978,1200,8.9226582995
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1962,1700,9.1724307989
2.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1921,1910,8.9554481223
1.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1956,2370,9.1611501278
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1977,2350,10.847393451
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1954,1100,8.8956296271
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1927,1060,8.454679286
2.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1964,2280,9.2873014131
1.75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1948,1220,8.9463748261
2.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1967,1920,8.8832242303
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1941,930,8.881836305
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1979,1940,8.919988071
2.5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2005,1390,7.1861443045
2.25,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1913,1260,8.9300972286
1.5,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1959,1650,8.72127624
1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1916,2290,8.6482214538
2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,1484,8.3710106812
2.75,1.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1912,2110,8.2940496401
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1925,1250,8.3236084423
2.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1977,2360,9.2442585902
2.5,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,2830,9.2609384247
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,2770,8.8035744181
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1951,1410,8.1605182475
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1909,960,8.2940496401
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,1420,8.9226582995
2,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,1500,8.9002763486
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1972,1990,8.9756301843
1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1929,1750,8.2940496401
2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1957,1830,9.0081017813
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1966,1520,9.2591305361
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,2570,10.300954091
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1945,1430,8.2532276456
2.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,1360,8.0352789111
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1953,1450,9.0399078596
1.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1950,1650,8.9710674387
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1983,1950,9.0768089794
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1968,1820,9.185022564
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1968,1300,8.9489756078
2.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,3270,9.8438967711
1.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1968,1230,9.2935779705
2.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1919,1880,8.3138522674
2.5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1988,3780,10.506764729
2.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1959,1540,9.1049798563
2.5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1986,3130,9.4026122596
2,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,1490,8.3682290383
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1970,1180,9.0725714422
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,2320,9.1813234229
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1999,1610,8.895355617
2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1910,1730,8.9894442932
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1985,2120,9.0353915695
2.75,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2004,1420,6.8617113405
2.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1979,1910,8.9398431243
2.25,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1953,2960,9.0870421556
1.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,1660,7.7155695345
2.5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1989,2350,8.9002763486
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2004,3400,8.726318951
2.75,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1983,3410,12.264987571
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1979,1600,8.881836305
2.5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1978,2100,8.9553190818
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,1760,7.5579949585
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,2260,9.0495845931
2.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1957,2560,9.8401749463
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,2441,8.8846102319
2.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1980,2650,8.7978506489
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,1980,8.2940496401
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1962,1340,8.8023721336
2.25,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,2770,9.2657750789
1.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1969,2630,9.2709649938
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1963,1210,8.6586927537
2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1955,2140,9.146335042
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1979,1740,8.8232062206
2,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1907,1680,8.6741969402
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1977,1750,8.8901351078
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2008,3000,8.4309814946
2.25,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,1358,7.0867379345
1.5,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1914,1320,8.3138522674
2.5,2,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,1870,9.4251291189
2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,1070,8.1744211526
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1957,1730,9.8268764502
2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1952,1190,8.6995147482
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1930,1210,8.6995147482
2.25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1984,2180,9.325720523
2.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1974,1760,8.9024555922
1,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1916,2280,8.5486918585
1.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1967,2050,9.185022564
3.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,3660,8.8314198191
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1958,990,8.9871968207
2.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,2170,11.095028399
3.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1985,2520,9.1873787603
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1972,2180,9.8808840063
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,1630,9.5753306475
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1955,1540,9.2382473252
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1941,1180,8.7193173755
1.75,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1950,1420,9.2398991742
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,2430,9.0088359958
1.5,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1937,1460,8.8810026243
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1928,1580,8.5896998822
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1966,1220,9.2591305361
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1980,2410,10.473845437
2.25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1985,2240,9.1438800053
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1987,2890,10.655398802
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1939,1860,9.2226641217
2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,2570,8.7790958109
2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1988,2290,10.847393451
1.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1953,2310,9.2873014131
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1953,1470,9.0388400538
2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,2650,9.2002900361
2,1.5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1926,2910,8.5171931914
1.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1962,1200,9.0571891925
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1963,1830,9.5324238711
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,3360,8.8876526903
1.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1983,1570,9.7301455585
2.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1979,2080,9.1695183775
1.75,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1948,1350,8.2972943703
2.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1985,1510,8.292548514
2.75,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,2560,9.0258163916
2.25,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,1330,7.1701195434
2.25,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1959,3280,9.0873814646
1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1952,1560,9.006999448
1.5,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1913,2280,8.6906421697
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,1590,8.2166284931
1.75,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1966,2320,9.0478214425
1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1951,1870,9.0651989863
1,1.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1922,1330,9.1747131943
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1939,1160,8.9463748261
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,2030,8.6628507638
2.5,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1910,1740,8.3605393814
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1940,1510,8.650324504
1.5,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1906,1540,8.2880315678
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1961,1530,9.0128645674
3,2.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1900,1440,8.229511119
3,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1947,2160,8.5171931914
2.75,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,2014,8.758569511
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,1010,8.9119343362
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,1010,8.9119343362
2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1968,2440,9.185022564
3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,4390,9.5945137446
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1977,1320,9.294221856
3.75,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,2790,8.9126079637
3.5,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,4570,9.7111156599
2.5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1977,1910,9.5680148162
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1954,1090,9.3673441208
3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1995,3080,9.5979808952
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1984,2010,8.9918111582
2.75,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1950,9.088285726
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1944,1350,8.8320039313
1.5,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1923,2080,8.6656131965
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,1270,8.6161331393
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1934,1470,8.759982495
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1986,2000,9.6312194061
2.25,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1978,2110,9.6343000627
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1925,1290,8.9541569666
2.5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1989,2340,9.0798899426
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,2220,8.58260633
1,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1925,1200,8.7872203286
1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1952,1800,9.341982481
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1961,2060,8.8128434335
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1966,1180,9.2502339356
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1966,1180,9.2502339356
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1990,1760,8.881836305
2.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1953,2650,9.5104449644
1.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1949,850,8.8119501775
1.75,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1916,980,8.2635904326
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,1650,8.3411717472
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,2040,8.7826296549
2.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1983,2250,8.9478060931
1,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1956,3250,9.7499283644
1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,1140,7.2737863178
2.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1978,2620,9.4124645561
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1951,960,8.7562100919
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1958,1980,8.9921843622
2.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1979,2010,8.8975455987
3.25,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,1860,7.7007477945
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1953,2100,9.3020075605
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1961,1830,9.0926823285
2.5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1928,2220,8.2940496401
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1960,1870,9.020389788
3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1984,2810,10.49695251
1.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1904,1670,8.5941542326
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,2420,9.0527504514
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1909,1560,8.4307634634
